MMR222,Shan,MMR015D005,Laukkaing,MMR015022,Laukkaing
MMR222,Shan,MMR015D005,Laukkaing,MMR015023,Konkyan
MMR222,Shan,MMR015D005,Laukkaing,MMR015022702,Chinshwehaw 
MMR222,Shan,MMR015D005,Laukkaing,MMR015023702,Maw Hteik
MMR222,Shan,MMR015D006,Hopang,,
MMR222,Shan,MMR015D006,Hopang,MMR015021,Hopang
MMR222,Shan,MMR015D006,Hopang,MMR015008,Mongmao
MMR222,Shan,MMR015D006,Hopang,MMR015007,Pangwaun
MMR222,Shan,MMR015D006,Hopang,MMR015021703,Pan Lon
MMR222,Shan,MMR015D007,Matman,,
MMR222,Shan,MMR015D007,Matman,MMR015024,Matman
MMR222,Shan,MMR015D007,Matman,MMR015005,Pangsang
MMR222,Shan,MMR015D007,Matman,MMR015006,Narphan
MMR222,Shan,MMR015D007,Matman,MMR015005702,Man Kan
MMR222,Shan,MMR016D001,Kengtung,,
MMR222,Shan,MMR016D001,Kengtung,MMR016001,Kengtung
MMR222,Shan,MMR016D001,Kengtung,MMR016002,Mongkhet
MMR222,Shan,MMR016D001,Kengtung,MMR016003,Mongyang
MMR222,Shan,MMR016D001,Kengtung,MMR016005,Mongla
MMR222,Shan,MMR016D001,Kengtung,MMR016003702,Mongpauk
MMR222,Shan,MMR016D002,Monghsat,,
MMR222,Shan,MMR016D002,Monghsat,MMR016006,Monghsat
MMR222,Shan,MMR016D002,Monghsat,MMR016007,Mongping
MMR222,Shan,MMR016D002,Monghsat,MMR016008,Mongton
MMR222,Shan,MMR016D002,Monghsat,MMR016006702,Mongkhoke
MMR222,Shan,MMR016D002,Monghsat,MMR016007702,Tontar
MMR222,Shan,MMR016D002,Monghsat,MMR016008702,Ponparkyin
MMR222,Shan,MMR016D002,Monghsat,MMR016008703,Hmone Hta
MMR222,Shan,MMR016D003,Tachileik,,
MMR222,Shan,MMR016D003,Tachileik,MMR016009,Tachileik
MMR222,Shan,MMR016D003,Tachileik,MMR016009703,Tarlay
MMR222,Shan,MMR016D003,Tachileik,MMR016009702,Kenglat
MMR222,Shan,MMR016D004,Monghpyak,,
MMR222,Shan,MMR016D004,Monghpyak,MMR016010,Monghpyak
MMR222,Shan,MMR016D004,Monghpyak,MMR016011,Mongyawng
MMR222,Shan,MMR016D004,Monghpyak,MMR016011702,Mongyu
MMR017,Ayeyarwady,,,,
MMR017,Ayeyarwady,MMR017D001,Pathein,,
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017002,Kangyidaunt
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017007,Kyaunggon
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017005,Kyonpyaw
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004,Ngapudaw
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001,Pathein
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017006,Yegyi
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017003,Thabaung
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004702,Ngayokekaung
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017004703,Hainggyikyun
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001702,Shwethaungyan
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017001703,Ngwesaung
MMR017,Ayeyarwady,MMR017D001,Pathein,MMR017006702,Ngathaingchaung
MMR017,Ayeyarwady,MMR017D006,Pyapon,,
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017025,Kyaiklat
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017026,Dedaye
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017023,Pyapon
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017024,Bogale
MMR017,Ayeyarwady,MMR017D006,Pyapon,MMR017023702,Ahmar
MMR017,Ayeyarwady,MMR017D005,Maubin,,
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017021,Nyaungdon
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017022,Danubyu
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017020,Pantanaw
MMR017,Ayeyarwady,MMR017D005,Maubin,MMR017019,Maubin
MMR017,Ayeyarwady,MMR017D003,Myaungmya,,
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017014,Myaungmya
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017017,Wakema
MMR017,Ayeyarwady,MMR017D003,Myaungmya,MMR017015,Einme
MMR017,Ayeyarwady,MMR017D004,Labutta,,
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017018,Mawlamyinegyun
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016,Labutta
MMR017,Ayeyarwady,MMR017D004,Labutta,MMR017016702,Pyinsalu
MMR017,Ayeyarwady,MMR017D002,Hinthada,,
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017012,Kyangin
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017009,Zalun
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017011,Myanaung
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017010,Lemyethna
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017008,Hinthada
MMR017,Ayeyarwady,MMR017D002,Hinthada,MMR017013,Ingapu
MMR018,Nay Pyi Taw,,,,
MMR018,Nay Pyi Taw,MMR018D001,Naypyitaw (North),,
MMR018,Nay Pyi Taw,MMR018D001,Naypyitaw (North),MMR018003,Tatkon
MMR018,Nay Pyi Taw,MMR018D001,Naypyitaw (North),MMR018001,Zay Yar Thi Ri
MMR018,Nay Pyi Taw,MMR018D001,Naypyitaw (North),MMR018008,Oke Ta Ra Thi Ri
MMR018,Nay Pyi Taw,MMR018D001,Naypyitaw (North),MMR018005,Poke Ba Thi Ri
MMR018,Nay Pyi Taw,MMR018D002,Naypyitaw (South),,
MMR018,Nay Pyi Taw,MMR018D002,Naypyitaw (South),MMR018006,Pyinmana
MMR018,Nay Pyi Taw,MMR018D002,Naypyitaw (South),MMR018007,Lewe
MMR018,Nay Pyi Taw,MMR018D002,Naypyitaw (South),MMR018002,Za Bu Thi Ri
MMR018,Nay Pyi Taw,MMR018D002,Naypyitaw (South),MMR018004,Det Khi Na Thi Ri 
